longitude,latitude,type,lon_radians,lat_radians,neighbors,density_factor,demand,customer_id
-78.58638897422115,38.687330373940206,Customer,-1.3715912348531283,0.6752212938320656,62,0.9798653922289463,153.304002559075,CUST_21
-78.26887072233077,39.46049350155743,Customer,-1.3660494959224645,0.6887155360640033,91,1.430914541032747,233.18425424761222,CUST_22
-78.54556893013411,39.02623472746982,Customer,-1.3708787906830002,0.6811362906505003,70,1.1042927436230983,136.8068654605622,CUST_23
-77.85673076238628,37.60762360882689,Customer,-1.3588562966423954,0.6563768558247812,82,1.290933770714326,65.61887304437448,CUST_24
-76.6078690293073,40.37355174192485,Customer,-1.3370595474980047,0.7046514086208806,62,0.9798653922289463,199.61204236163658,CUST_25
-76.06101702333183,38.33347836478688,Customer,-1.327515179472597,0.6690454112075429,87,1.368700865335671,69.45571255000061,CUST_26
-77.40570209001179,39.538830559167984,Customer,-1.350984361288562,0.6900827756456319,142,2.2241389061704653,232.91825727555158,CUST_27
-77.73264800677113,38.56761579014328,Customer,-1.3566906440119637,0.6731318801821546,134,2.0997115547763134,129.62712442436342,CUST_28
-77.9659606850688,37.921190164355565,Customer,-1.3607627184349043,0.6618496246428942,80,1.259826932865788,109.82686632727865,CUST_29
-76.82926520842814,39.25338601390537,Customer,-1.3409236397749986,0.6851008284989414,152,2.379673095413155,252.4831032192281,CUST_30
-77.37834520375887,39.35832595327663,Customer,-1.3505068935503548,0.6869323759578131,146,2.286352581867541,241.6852830409025,CUST_31
-79.84279614644886,39.24802571850753,Customer,-1.3935196767541733,0.6850072736953695,7,0.12442735139415191,13.83120291807273,CUST_32
-78.29340192116581,40.82701047055777,Customer,-1.3664776461115973,0.7125657564574325,26,0.4199423109552627,84.70864838468775,CUST_33
-77.34687612625663,39.56737106106347,Customer,-1.3499576545353755,0.6905809013738798,142,2.2241389061704653,251.17175374912506,CUST_34
-78.97130117823971,37.76201856932632,Customer,-1.3783092201443603,0.659071556233983,27,0.43549572987953167,34.6969363877734,CUST_35
-76.58621171720183,37.89661006914333,Customer,-1.3366815560946324,0.661420621050987,88,1.38425428425994,201.7854805977165,CUST_36
-77.26304773782446,37.9562025810455,Customer,-1.3484945731505935,0.6624607065932139,111,1.7419829195181267,284.2230501466541,CUST_37
-76.30549655588425,36.79892912821442,Customer,-1.3317821522693734,0.6422624744953882,19,0.31106837848537977,15.15686505062195,CUST_38
-78.67332130758011,38.02447786819357,Customer,-1.3731084902966835,0.6636523351516922,43,0.6843504326678355,83.04767752031965,CUST_39
-78.55351374920184,38.530632333758014,Customer,-1.3710174539342073,0.672486397099464,59,0.9332051354561394,119.27790843274897,CUST_40
-76.98677483484761,39.65205159232274,Customer,-1.3436727013596046,0.6920588554566921,132,2.0686047169277755,160.46768432532372,CUST_41
-75.8766393837925,38.83151616949242,Customer,-1.3242971825955805,0.6777378106990591,90,1.415361122108478,253.46813505780966,CUST_42
-76.9969497424672,41.06958046929975,Customer,-1.3438502869986526,0.7167994016020386,21,0.34217521633391773,28.575218661013132,CUST_43
-76.13920124156436,39.026572955458256,Customer,-1.3288797515038526,0.681142193842521,119,1.8664102709122787,178.89609662198586,CUST_44
-77.28738279464105,39.18880086502468,Customer,-1.3489193000157027,0.6839736050030826,152,2.379673095413155,196.45378469177655,CUST_45
-77.38730120297247,39.3929844788791,Customer,-1.350663205224438,0.6875372813434629,147,2.3019060007918104,208.83135232369162,CUST_46
-77.60869376232522,38.16284035177109,Customer,-1.3545272343245607,0.6660672160513564,115,1.8041965952152026,93.87628981033232,CUST_47
-76.91708727669013,40.62528422926661,Customer,-1.3424564240220813,0.7090449693592292,46,0.7310106894406425,32.02918000343037,CUST_48
-77.71800093108506,39.8869827275873,Customer,-1.356435004315453,0.6961591772825069,104,1.6331089870482438,326.27418421723604,CUST_49
-77.84605826401709,37.23428769903619,Customer,-1.3586700264064393,0.6498609149830049,59,0.9332051354561394,55.003074850990835,CUST_50
-76.8165012971399,42.002483783075895,Customer,-1.3407008674975862,0.733081636030198,1,0.031106837848537978,1.705701064622511,CUST_51
-77.48253911080911,39.531427835985305,Customer,-1.3523254202888986,0.6899535737524805,143,2.2396923250947345,68.69273505236498,CUST_52
-77.48100148743791,39.5199918310277,Customer,-1.3522985836984154,0.689753977812696,143,2.2396923250947345,146.47541925436363,CUST_53
-75.39241531103866,40.28254919134394,Customer,-1.3158458782086095,0.703063114485531,25,0.4043888920309937,18.7853412191041,CUST_54
-75.81782820620806,38.2651832731209,Customer,-1.323270733909757,0.6678534369950203,66,1.0420790679260223,213.19887199503108,CUST_55
-77.35984530902599,39.44753823154601,Customer,-1.3501840094759936,0.6884894239468192,142,2.2241389061704653,331.71573322477235,CUST_56
-75.88067233398307,38.94873729573601,Customer,-1.324367570854975,0.6797837053049057,101,1.5864487302754369,101.23280280122368,CUST_57
-76.78285457288806,38.947809180366185,Customer,-1.340113621376881,0.6797675066358639,155,2.4263333521859622,673.5748408241765,CUST_58
-77.7900670920616,39.18053110212157,Customer,-1.357692796103766,0.6838292704120641,126,1.9752842033821616,290.49751787719185,CUST_59
-76.69326618571893,38.737527013634896,Customer,-1.3385500090492282,0.6760973904681753,143,2.2396923250947345,171.38676905570566,CUST_60
-76.2139690964623,39.18221286990444,Customer,-1.3301846967464748,0.6838586227971291,122,1.9130705276850857,49.353402012358,CUST_61
-77.5662242560168,39.38655915673564,Customer,-1.353786001607782,0.6874251383165583,138,2.1619252304733894,611.8397619891241,CUST_62
-76.8597234855103,37.31106875804769,Customer,-1.341455236994567,0.6512009972659237,66,1.0420790679260223,46.825671459744825,CUST_63
-78.2350756413303,38.11439400050337,Customer,-1.365459660488028,0.665221667711157,70,1.1042927436230983,43.66320277186163,CUST_64
-78.02669046219597,38.87805878059892,Customer,-1.361822652999776,0.6785501325053429,117,1.8353034330637408,275.4744937008654,CUST_65
-77.07376041240545,37.3176862621833,Customer,-1.3451908860897377,0.6513164945013545,69,1.0887393246988293,331.9208866202008,CUST_66
-75.41964806583832,37.84780833969574,Customer,-1.3163211794442518,0.6605688701914592,23,0.37328205418245575,67.13566625554502,CUST_67
-78.03151992818538,37.88837279011228,Customer,-1.361906943082404,0.6612768534104897,76,1.1976132571687121,142.9200215399231,CUST_68
-77.56433006501312,40.4494356470877,Customer,-1.3537529417381065,0.7059758326152434,55,0.8709914597590633,105.55731373497697,CUST_69
-78.29158064030216,38.74260430702217,Customer,-1.366445858763923,0.6761860059548729,90,1.415361122108478,195.2132377253455,CUST_70
-77.43322630846104,40.227494789003885,Customer,-1.3514647495245395,0.7021022338969793,82,1.290933770714326,169.83546317281883,CUST_71
-76.83400159197816,37.86014342401394,Customer,-1.3410063052625838,0.6607841580263228,94,1.477574797805554,153.08568626468877,CUST_72
-77.94602180069545,38.14346090895371,Customer,-1.3604147192534148,0.6657289809669913,94,1.477574797805554,140.1204830274953,CUST_73
-75.80063664184547,37.605643147231966,Customer,-1.3229706845080613,0.6563422902492405,27,0.43549572987953167,37.99418600734173,CUST_74
-77.61243326712152,37.96471958276029,Customer,-1.35459250099565,0.6626093563155349,98,1.53978847350263,95.07468662147112,CUST_75
-76.7880845266615,38.650445617020026,Customer,-1.3402049012899548,0.6745775333800107,150,2.348566257564617,183.7300389026958,CUST_76
-75.23014605713617,38.45425766381361,Customer,-1.3130137454532562,0.6711534076438102,40,0.6376901758950285,24.621470863385866,CUST_77
-79.02402554602345,38.29261965968207,Customer,-1.379229433958219,0.6683322922753626,26,0.4199423109552627,35.98824130180876,CUST_78
-77.10992966418779,37.86938197225826,Customer,-1.3458221586213224,0.6609454011112906,102,1.6020021491997058,87.96672664249155,CUST_79
-77.94227221748659,39.19658206204163,Customer,-1.360349276680843,0.6841094125107747,114,1.7886431762909336,92.72727627537988,CUST_80
-75.49182809285008,38.86149134908707,Customer,-1.3175809585697855,0.6782609762768624,57,0.9020982976076013,88.84695547461347,CUST_81
-78.53670920786728,40.39083206045711,Customer,-1.3707241593586317,0.7049530070750619,36,0.5754765001979526,103.90159588506788,CUST_82
-77.86792720238766,39.36354502507627,Customer,-1.3590517113849216,0.6870234659446148,119,1.8664102709122787,265.9146114795318,CUST_83
-77.18625648989854,37.95378117845098,Customer,-1.347154313037571,0.6624184451454231,111,1.7419829195181267,71.50545721494936,CUST_84
-76.75848014301677,40.16938438064438,Customer,-1.3396882073223306,0.7010880159414277,93,1.462021378881285,80.23869790149274,CUST_85
-78.08109405925649,40.188794671873545,Customer,-1.36277217489341,0.7014267894321475,60,0.9487585543804083,136.69944177657354,CUST_86
-77.14407970858859,39.407150203021686,Customer,-1.3464181893358187,0.6877845198706803,151,2.3641196764888863,130.2117571079093,CUST_87
-77.15808094189424,38.1076472971131,Customer,-1.3466625569563422,0.6651039155233414,119,1.8664102709122787,150.1598464605418,CUST_88
-78.1280424507615,38.04010229696696,Customer,-1.3635915789036879,0.6639250328775311,78,1.22872009501725,145.61979831661645,CUST_89
-76.43710260967661,39.35727743008084,Customer,-1.334079111223607,0.686914075775763,142,2.2241389061704653,123.37118864276081,CUST_90
-76.46678954983494,38.279807900320975,Customer,-1.3345972460742124,0.6681086848915383,103,1.6175555681239748,153.48515529929995,CUST_91
-77.30579456774116,39.50885635905989,Customer,-1.3492406460774298,0.689559627163094,139,2.1774786493976586,100.60026351933348,CUST_92
-77.36320460006186,39.13190001621676,Customer,-1.3502426401651024,0.6829804978442049,145,2.2707991629432724,151.32774807839655,CUST_93
-76.82051290586918,36.839388875256375,Customer,-1.340770883278214,0.6429686302957943,31,0.49770940557660764,52.57033944706418,CUST_94
-75.32290086242782,39.375628868984165,Customer,-1.3146326222026419,0.6872343688071046,53,0.8398846219105254,34.09028279944208,CUST_95
-77.09081144140697,36.73804275295075,Customer,-1.3454884826866673,0.6411998067774323,34,0.5443696623494146,61.0754895372822,CUST_96
-76.8664842021471,38.85598904590191,Customer,-1.3415732337596735,0.6781649429698384,155,2.4263333521859622,216.27750095545986,CUST_97
-78.11399272836518,39.081684447398445,Customer,-1.3633463649888808,0.6821040708325635,106,1.6642158248967818,197.47243671382068,CUST_98
-75.86584634511344,39.35595696222255,Customer,-1.3241088085343358,0.686891029263969,95,1.493128216729823,150.32963663011526,CUST_99
-76.52532471383353,39.47976314430462,Customer,-1.3356188774141824,0.6890518547756248,135,2.1152649737005826,376.62511496893814,CUST_100
-78.34472403344046,39.60409876084582,Customer,-1.367373385949868,0.6912219206617659,82,1.290933770714326,123.71469417028216,CUST_101
-75.31688686323973,38.616647996317255,Customer,-1.3145276581155974,0.6739876536194072,48,0.7621175272891805,55.348122027494284,CUST_102
-77.0327520630666,38.74714357674876,Customer,-1.3444751553729666,0.676265231157238,156,2.4418867711102314,233.67231223520042,CUST_103
-76.78996886610632,37.9017743954538,Customer,-1.340237789217492,0.6615107555487522,98,1.53978847350263,181.87034928209582,CUST_104
-78.05921658365351,38.211881853378856,Customer,-1.3623903409121134,0.6669231517245341,94,1.477574797805554,136.29642763054756,CUST_105
-77.15280457019591,39.770659955249805,Customer,-1.3465704668976473,0.6941289619101698,129,2.0219444601549688,185.74142123185058,CUST_106
-77.96990136480694,39.71949520077017,Customer,-1.3608314962711017,0.6932359684835256,107,1.6797692438210508,106.448423899112,CUST_107
-77.58006534827042,37.775317240145625,Customer,-1.3540275742396803,0.6593036618259187,94,1.477574797805554,95.48332594550851,CUST_108
-76.67799939796397,39.74496697734196,Customer,-1.338283553336701,0.6936805348510358,116,1.8197500141394718,81.23908720664062,CUST_109
-77.83538767715115,39.49757707918828,Customer,-1.3584837895325086,0.6893627665920806,120,1.8819636898365477,406.30500409678575,CUST_110
-77.38613233446861,38.06093092646999,Customer,-1.350642804620523,0.6642885610410372,115,1.8041965952152026,87.19820757745049,CUST_111
-77.08896490566376,36.7830237771747,Customer,-1.3454562545581925,0.6419848737510595,33,0.5288162434251457,33.664138379234814,CUST_112
-77.55333470487835,37.44600647208849,Customer,-1.3535610365013122,0.6535561046610503,88,1.38425428425994,87.00433447245662,CUST_113
-76.99364091970757,39.0953234682536,Customer,-1.3437925371471322,0.6823421166532342,152,2.379673095413155,335.09876586579117,CUST_114
-76.33344546264634,39.61949097231265,Customer,-1.3322699527147048,0.6914905654310253,115,1.8041965952152026,140.1398081493745,CUST_115
-78.08961620735136,39.214538655964766,Customer,-1.3629209144370082,0.6844228141971771,100,1.5708953113511679,263.885884803872,CUST_116
-78.20359584472297,40.57619153089386,Customer,-1.364910234389372,0.7081881401339363,32,0.5132628245008767,32.992737164937196,CUST_117
-77.57320942542337,37.09428216356249,Customer,-1.3539079158127365,0.6474173574179712,58,0.9176517165318704,94.96987414120875,CUST_118
-77.95115716157618,40.49090521951575,Customer,-1.3605043482090617,0.7066996131935073,43,0.6843504326678355,40.57050437174886,CUST_119
-77.603746966424,38.2997966575841,Customer,-1.35444089644866,0.6684575545191619,128,2.0063910412306996,527.9027970366118,CUST_120
-76.39767033089294,38.186839228404295,Customer,-1.3333908881272676,0.6664860754653859,100,1.5708953113511679,78.08878974247746,CUST_121
-75.82613412954876,39.587883449433726,Customer,-1.3234156996194704,0.6909389100883886,83,1.306487189638595,137.31153961233701,CUST_122
-75.08398020852911,39.96691639995206,Customer,-1.3104626701410915,0.6975542830484823,25,0.4043888920309937,49.97436532600538,CUST_123
-78.43379274536834,40.20346685786779,Customer,-1.3689279282335198,0.701682867386212,44,0.6999038515921044,77.48522247875778,CUST_124
-76.66065790845109,37.46843571158343,Customer,-1.3379808872475012,0.6539475687389553,61,0.9643119733046773,79.12396165975426,CUST_125
-77.75220179643536,38.65903699419875,Customer,-1.3570319220228468,0.6747274811990602,137,2.1463718115491206,181.0672550804397,CUST_126
-77.68243822908671,40.36500887849411,Customer,-1.3558143180746762,0.7045023075264659,62,0.9798653922289463,90.15817830297055,CUST_127
-77.74316901004103,37.44515342408682,Customer,-1.3568742701596366,0.6535412161647436,82,1.290933770714326,107.97123067194033,CUST_128
-77.6085996999439,39.013144322294025,Customer,-1.3545255926263042,0.6809078199797626,144,2.2552457440190032,328.7174288382672,CUST_129
-78.67811230508568,39.374329336215446,Customer,-1.3731921089776105,0.6872116876815529,58,0.9176517165318704,249.46637752450297,CUST_130
-76.9588413036406,39.40888752975634,Customer,-1.3431851692683336,0.687814841942383,152,2.379673095413155,162.10061632731518,CUST_131
-75.88080969276058,36.197907237134665,Customer,-1.3243699682178989,0.6317726636194837,3,0.062213675697075956,2.823332919215245,CUST_132
-78.01248440823792,38.96339935571447,Customer,-1.361574710584492,0.6800396065266548,116,1.8197500141394718,156.73525570653163,CUST_133
-77.06476916537068,37.33266686089447,Customer,-1.3450339592251208,0.6515779552727844,69,1.0887393246988293,355.9802005472251,CUST_134
-75.68962652533432,39.74272167483306,Customer,-1.3210331924719192,0.693641346929552,68,1.0731859057745603,64.63747963133959,CUST_135
-79.19117249473493,39.73136635486372,Customer,-1.3821466985478963,0.6934431592084697,26,0.4199423109552627,85.79154604667094,CUST_136
-77.22282580924691,38.935983865819786,Customer,-1.3477925680654133,0.6795611159619454,153,2.3952265143374243,498.8613549932461,CUST_137
-78.48207354131237,40.13609651133287,Customer,-1.3697705870882269,0.7005070330209683,44,0.6999038515921044,47.769796667567874,CUST_138
-74.1927060378286,39.96414124903942,Customer,-1.2949070013243857,0.6975058475278171,3,0.062213675697075956,7.443276209817794,CUST_139
-78.65246930038295,40.277433975198434,Customer,-1.3727445541154433,0.7029738371218408,36,0.5754765001979526,116.93771307934098,CUST_140
-76.90755398631764,40.55298454276106,Customer,-1.3422900367165327,0.7077831017815477,49,0.7776709462134495,57.915458603977314,CUST_141
-77.70085343193261,37.28382938341935,Customer,-1.3561357239967597,0.650725580492475,69,1.0887393246988293,88.52015480424876,CUST_142
-77.2398169928786,40.403023744391184,Customer,-1.3480891201635972,0.705165792101074,57,0.9020982976076013,60.71117331818913,CUST_143
-76.21540353805895,38.666628002972224,Customer,-1.330209732475264,0.6748599692957051,117,1.8353034330637408,99.46755007844007,CUST_144
-76.64227976737372,37.33297532805127,Customer,-1.337660128175305,0.6515833390403049,56,0.8865448786833323,57.68156916613712,CUST_145
-75.8279105100817,35.78994330919108,Customer,-1.3234467033085384,0.6246523498474993,1,0.031106837848537978,1.518468481830328,CUST_146
-76.0686888859416,38.71346695419709,Customer,-1.3276490787348982,0.67567746321276,101,1.5864487302754369,145.26210762521816,CUST_147
-76.37247233900626,40.23528950141487,Customer,-1.3329511002039542,0.7022382772927971,70,1.1042927436230983,67.64128107788876,CUST_148
-78.72362234982069,39.080251280229646,Customer,-1.3739864091009661,0.6820790573467365,57,0.9020982976076013,91.2735615984386,CUST_149
-75.52904787706399,38.32216672640679,Customer,-1.3182305663512,0.6688479858740155,49,0.7776709462134495,32.15604263403192,CUST_150
-77.98827086847177,38.753767619257154,Customer,-1.36115210459201,0.6763808425088016,117,1.8353034330637408,194.93183679570544,CUST_151
-77.4360561362589,40.02685072722319,Customer,-1.3515141393368766,0.6986003343943313,106,1.6642158248967818,227.2654044809122,CUST_152
-78.22263400496003,38.92904564143284,Customer,-1.3652425129690309,0.679440021102151,99,1.555341892426899,51.66742815832986,CUST_153
-76.90668611330887,36.16957054541568,Customer,-1.3422748894750405,0.6312780950498649,11,0.18664102709122787,20.256184142836094,CUST_154
-76.12393986847596,38.85971131767913,Customer,-1.3286133902950847,0.6782299088680049,116,1.8197500141394718,302.6368685087574,CUST_155
-77.1253194081994,39.15247694540682,Customer,-1.346090760325364,0.6833396330085212,155,2.4263333521859622,119.2903813228519,CUST_156
-76.90887416011283,38.14909945991342,Customer,-1.3423130780959576,0.6658273922462797,116,1.8197500141394718,378.03445044310945,CUST_157
-79.361490835227,39.20283806015451,Customer,-1.3851193143660159,0.6842186002758431,19,0.31106837848537977,34.527875393844134,CUST_158
-78.52165461826596,40.00091801875417,Customer,-1.370461407202552,0.6981477232475871,49,0.7776709462134495,49.20731442077967,CUST_159
-75.49265493447776,40.35199605601108,Customer,-1.317595389678581,0.7042751909291596,27,0.43549572987953167,38.124044538749416,CUST_160
-77.27824332505462,38.77111006054189,Customer,-1.3487597861795337,0.6766835252095541,151,2.3641196764888863,281.34148456928295,CUST_161
-78.05712433854796,38.27019944837934,Customer,-1.362353824346263,0.6679409857691371,92,1.446467959957016,135.25033449007663,CUST_162
-78.94291791931471,39.50699765283877,Customer,-1.377813838823673,0.6895271866197082,43,0.6843504326678355,80.64790534981162,CUST_163
-77.38307359026328,40.36387590149388,Customer,-1.3505894194631636,0.7044825333474626,63,0.9954188111532153,56.54696256880725,CUST_164
-76.80292948115058,38.68006657509373,Customer,-1.3404639946230978,0.6750945166259922,152,2.379673095413155,233.1410267292017,CUST_165
-77.75124437363357,39.26872404624627,Customer,-1.357015211842622,0.6853685276640674,130,2.0374978790792375,90.45615667935316,CUST_166
-75.87433215415626,39.60260663611346,Customer,-1.3242569138418285,0.6911958781723357,83,1.306487189638595,111.24433185800903,CUST_167
-77.03689747169838,39.88219091581851,Customer,-1.344547506402432,0.6960755443900057,120,1.8819636898365477,107.8090845139043,CUST_168
-75.55011607762842,38.5392972765136,Customer,-1.3185982758185197,0.6726376288800459,57,0.9020982976076013,56.2161027264083,CUST_169
-76.97018027818183,37.13478096613996,Customer,-1.3433830717078779,0.6481241948660632,55,0.8709914597590633,145.4632504276493,CUST_170
-77.96430113496827,37.45424158015064,Customer,-1.3607337538215483,0.6536998344109922,69,1.0887393246988293,169.13132841126745,CUST_171
-77.2531592696335,38.02042363606439,Customer,-1.3483219868226823,0.6635815754523979,114,1.7886431762909336,218.334085239297,CUST_172
-77.10995538215909,38.96013547860522,Customer,-1.3458226074845985,0.6799826411247178,153,2.3952265143374243,124.87602211818391,CUST_173
-77.18965892662482,38.28410938375749,Customer,-1.347213696761035,0.6681837599402255,127,1.9908376223064306,152.9867384840088,CUST_174
-76.46411494009479,39.7226437316063,Customer,-1.3345505653280407,0.6932909207132166,110,1.7264295005938577,285.03279769822973,CUST_175
-76.9701691924161,39.4088292695971,Customer,-1.3433828782247657,0.6878138251107815,151,2.3641196764888863,228.43784944353533,CUST_176
-76.54307111556497,37.68954435844559,Customer,-1.3359286105547779,0.6578066426313294,68,1.0731859057745603,308.0605875881285,CUST_177
-78.02166230927938,38.983533985279486,Customer,-1.3617348951760875,0.6803910221062337,116,1.8197500141394718,199.4090128754486,CUST_178
-77.1569244499249,39.94626348505089,Customer,-1.3466423723637042,0.6971938216833228,117,1.8353034330637408,181.85949523033827,CUST_179
-75.72402419589866,37.95570619525402,Customer,-1.3216335450782832,0.6624520430267923,44,0.6999038515921044,53.98085570139632,CUST_180
-75.76707998848468,38.58879010959696,Customer,-1.3223850104209651,0.6735014417734904,69,1.0887393246988293,104.77245427271231,CUST_181
-76.92081931940866,38.56058418874724,Customer,-1.3425215604553449,0.673009155586106,136,2.1308183926248514,177.73100681743043,CUST_182
-76.74322368754298,38.5525781789974,Customer,-1.339421931942129,0.6728694243560245,132,2.0686047169277755,265.31788378883823,CUST_183
-77.75203956648812,37.7763145008078,Customer,-1.3570290905761222,0.6593210673079742,87,1.368700865335671,198.78288020871474,CUST_184
-76.60847576460462,38.68548953666835,Customer,-1.3370701370266311,0.6751891651606783,143,2.2396923250947345,136.09372071584426,CUST_185
-76.79987017991746,36.82465825515842,Customer,-1.3404105997437696,0.6427115324742245,30,0.48215598665233866,22.306897368854177,CUST_186
-76.52273216854414,37.42606379193069,Customer,-1.3355736289628757,0.6532080392306244,51,0.8087777840619874,29.068823254155966,CUST_187
-77.68658337406808,38.45573090999983,Customer,-1.3558866645025736,0.6711791206404522,138,2.1619252304733894,250.88503305787938,CUST_188
-75.85038137820297,40.11270417527346,Customer,-1.323838893943036,0.7000987597369984,56,0.8865448786833323,45.96559430464965,CUST_189
-76.73138156543466,38.36196917460542,Customer,-1.3392152479209156,0.6695426696454361,121,1.8975171087608167,58.212549011278334,CUST_190
-78.29477413513644,36.61047326767917,Customer,-1.3665015957634266,0.6389732992343689,16,0.26440812171257283,28.905383218548103,CUST_191
-76.91459915782792,38.76690121560993,Customer,-1.3424129981557549,0.6766100670077854,159,2.488547027883038,779.1462554507812,CUST_192
-75.61053007719741,39.37041223600868,Customer,-1.319652699025297,0.6871433213858144,71,1.1198461625473672,100.499812842588,CUST_193
-78.30137465043373,37.75229029607058,Customer,-1.3666167964876925,0.6589017658351366,59,0.9332051354561394,127.75510018234834,CUST_194
-75.70264681241174,38.698049692546284,Customer,-1.321260439350975,0.675408381235312,73,1.1509530003959052,107.93238588692803,CUST_195
-77.53016548925562,38.09401708321175,Customer,-1.353156657403591,0.6648660234130118,112,1.7575363384423957,150.57603824462535,CUST_196
-76.15322629492829,39.27203142939015,Customer,-1.329124534862821,0.685426252389553,115,1.8041965952152026,257.1484731424143,CUST_197
-77.73684333387307,38.92501535071575,Customer,-1.3567638662830908,0.6793696792593252,134,2.0997115547763134,163.47543073843303,CUST_198
-77.17617143594806,38.53787454032983,Customer,-1.3469782956408938,0.6726127974492518,141,2.2085854872461965,227.24947359146185,CUST_199
-77.20583576590712,39.15810436160916,Customer,-1.3474960358690773,0.6834378499496321,154,2.410779933261693,254.8816250802985,CUST_200
-77.18724142008028,38.060848858263405,Customer,-1.3471715033121445,0.664287128680621,118,1.8508568519880098,119.29548328903545,CUST_201
-76.03356266826353,39.82494003132337,Customer,-1.3270360105826435,0.6950763279558865,85,1.337594027487133,197.72826181808247,CUST_202
-76.80030745669724,39.37660907158861,Customer,-1.3404182316633193,0.6872514765698888,147,2.3019060007918104,189.85442559311815,CUST_203
-77.7879504886779,37.72884007177285,Customer,-1.3576558544057613,0.6584924822108099,85,1.337594027487133,82.51663575231859,CUST_204
-76.56215576358845,40.00560922301407,Customer,-1.3362617004993718,0.698229600207806,99,1.555341892426899,183.08496043238577,CUST_205
-76.87056198889937,38.06010380962341,Customer,-1.3416444045646947,0.6642741251287656,108,1.6953226627453197,97.3817764774319,CUST_206
-75.80492774308608,39.08804556616754,Customer,-1.3230455783532464,0.6822150932991946,91,1.430914541032747,130.6346319898713,CUST_207
-76.61420582769475,39.61535795631117,Customer,-1.3371701454939007,0.6914184306937619,126,1.9752842033821616,177.0005411873796,CUST_208
-75.54173212701734,38.022637253781966,Customer,-1.318451948276032,0.6636202103699501,38,0.6065833380464906,93.97554896442932,CUST_209
-77.64742198656687,40.09576583776778,Customer,-1.355203169351028,0.6998031299777103,90,1.415361122108478,161.53693641183003,CUST_210
-77.08357027408977,38.74628389931463,Customer,-1.3453621004752943,0.6762502269555074,155,2.4263333521859622,215.69550841141702,CUST_211
-77.75974023326205,37.61222520647287,Customer,-1.3571634925659262,0.6564571688545556,85,1.337594027487133,181.22795302294625,CUST_212
-77.32308116506202,38.76938762163866,Customer,-1.3495423541171452,0.6766534629795281,149,2.3330128386403484,420.84486353008094,CUST_213
-76.68864301601808,39.49341791251215,Customer,-1.33846931951607,0.6892901754394428,138,2.1619252304733894,257.2129364389404,CUST_214
-77.59613867634546,38.65076238972955,Customer,-1.354308106736343,0.6745830621067724,143,2.2396923250947345,202.65698311747542,CUST_215
-77.16476156905782,38.117059312598215,Customer,-1.3467791558964446,0.6652681861828054,119,1.8664102709122787,87.190800683024,CUST_216
